State,County,Year,Month,Flash Flood Total Duration (Minutes),DSCI,None,D0,D1,D2,D3,D4,Population Density,Housing Unit Density,PCP Value,PCP Rank,PCP Anomaly (1901-2000 base period),1901-2000 PCP Mean,TMAX Value,TMAX Rank,TMAX Anomaly (1901-2000 base period),1901-2000 TMAX Mean,TAVG Value,TAVG Rank,TAVG Anomaly (1901-2000 base period),1901-2000 TAVG Mean,TMIN Value,TMIN Rank,TMIN Anomaly (1901-2000 base period),1901-2000 TMIN Mean,DEM Count,DEM Area,Land Area (Sq Mi),Land Area (Sq Km),Rank (Land Area),Water Area (Sq Mi),Water Area (Sq Km),Rank (Water Area),Total Area (Sq Mi),Total Area (Sq Km),Rank (Total Area),Slope Min,Slope Max,Slope Range,Slope Mean,Slope Std,Slope Sum,Slope Median,Slope Pct90,Elevation Min,Elevation Max,Elevation Range,Elevation Mean,Elevation Std,Elevation Sum,Elevation Median,Elevation Pct90,Flow Accumulation Min,Flow Accumulation Max,Flow Accumulation Range,Flow Accumulation Mean,Flow Accumulation Std,Flow Accumulation Sum,Flow Accumulation Median,Flow Accumulation Pct90,Curvature Min,Curvature Max,Curvature Range,Curvature Mean,Curvature Std,Curvature Sum,Curvature Median,Curvature Pct90,Planar Curvature Min,Planar Curvature Max,Planar Curvature Range,Planar Curvature Mean,Planar Curvature Std,Planar Curvature Sum,Planar Curvature Median,Planar Curvature Pct90,Profile Curvature Min,Profile Curvature Max,Profile Curvature Range,Profile Curvature Mean,Profile Curvature Std,Profile Curvature Sum,Profile Curvature Median,Profile Curvature Pct90
KS,Morris County,2021,5,475,0,100,0,0,0,0,0,2.945377043,1.646818422,7.89,112,3.266,4.62,70.6,9,-4.577,75.2,61.7,34,-1.801,63.5,52.9,82,1.096,51.8,2442781,0.188486188,695.28,1800.766933,70,7.61,19.71,24,702.89,1820.48,70,0,22.66594696,22.66594696,1.832034947,1.64887757,4475260.16,1.412476897,3.706347227,350.282135,475.8959351,125.6138,427.8351783,22.90816667,1045107645,431.5075989,453.8360291,0,1882064,1882064,1256.624592,31697.76509,3069658677,1,31,-58240503808,43259813888,1.02E+11,130162.0063,2307752093,3.18E+11,139574704,1636057600,-34611003392,26872420352,61483423744,6422785.974,1232089426,1.57E+13,51740444,899452928,-25750388736,29463666688,55214055424,6445678.073,1428030284,1.57E+13,-59845552,1113778304
KS,Osborne County,2021,5,480,0,100,0,0,0,0,0,1.504502715,0.881547933,6.37,117,2.8529,3.52,72.8,31,-3.104,75.9,61.4,45,-1.412,62.8,50,75,0.297,49.7,3137029,0.242054707,892.5,2311.564388,32,1.86,4.82,61,894.36,2316.38,35,0,28.08983994,28.08983994,2.426966336,2.09081402,7613463.777,1.933777809,4.929847431,442.6837463,638.0933228,195.4095764,531.6795093,43.49193949,1667894039,529.7774048,592.3060913,0,8959669,8959669,9660.08053,258525.1938,30303952765,1,35,-53559353344,56183861248,1.10E+11,45972.10214,3597689518,1.44E+11,137478512,2709465856,-38296358912,36937904128,75234263040,13560604.5,2063570328,4.25E+13,51922728,1560140954,-34762366976,30898153472,65660520448,13698195.74,2053037869,4.30E+13,-49477008,1656286362
KS,Rice County,2021,5,363,26,73.66870968,26.33129032,0,0,0,0,4.9887824,2.321486345,5.23,100,1.3914,3.84,72.5,25,-3.258,75.8,62,33,-2.09,64.1,51.5,52,-0.904,52.4,2518158,0.194302315,726.24,1880.952965,55,1.73,4.48,63,727.97,1885.43,54,0,17.5408535,17.5408535,0.749490567,0.789769114,1887335.666,0.493319094,1.729534507,458.8778076,565.8019409,106.9241333,515.0512162,17.64957392,1296980341,516.6040039,535.442749,0,42144916,42144916,26352.05598,956849.7801,66358640586,1,42,-29253220352,31124922368,60378142720,-101634.6798,1386501334,-2.56E+11,-10995117,1129174784,-21422692352,18266693632,39689385984,36692474.66,738511219,9.24E+13,0,608382208,-17816768512,16701271040,34518039552,37285209.02,826511387.2,9.39E+13,15547714,716281984
KS,Russell County,2021,5,534,0,100,0,0,0,0,0,2.866231101,1.5771354,6.13,112,2.5472,3.58,72.5,24,-3.368,75.9,61.6,37,-1.619,63.2,50.7,72,0.138,50.6,3135892,0.241966975,886.26,2295.402863,35,13.18,34.14,11,899.44,2329.54,28,0,30.94863892,30.94863892,2.608671166,2.75193089,8180511.039,1.79571557,5.96331768,435.3699951,629.878418,194.5084229,532.7667803,33.17955086,1670699084,537.7290649,571.5289307,0,21942676,21942676,25100.3124,635977.2405,78711868864,1,51,-52988477440,59404402688,1.12E+11,92707.60024,3646638468,2.91E+11,89246336,2643890688,-39981813760,34528636928,74510450688,13848840.96,1993820531,4.34E+13,22123875,1443601664,-37115682816,36789170176,73904852992,13913725.05,2219731017,4.36E+13,-31389106,1700628736
KS,Saline County,2021,5,1360,0,100,0,0,0,0,0,28.85138318,12.90574683,6.37,109,2.1223,4.25,72.7,27,-2.804,75.5,62.9,44,-1.053,64,53.1,78,0.705,52.4,2510066,0.193677932,720.22,1865.361237,58,1.08,2.8,70,721.3,1868.16,59,0,24.14116669,24.14116669,1.600527427,1.497611249,4017429.476,1.267505884,3.414452314,348.1430359,505.7269287,157.5838928,402.3893508,27.67622923,1010023828,399.0084076,440.2006378,0,37875240,37875240,60493.76747,1250273.094,1.52E+11,1,38,-49502035968,49684045824,99186081792,-29984.1862,2128113276,-75262286312,9650391,1719272448,-37160759296,35139076096,72299835392,41294050.82,1155915128,1.04E+14,17479272,1015325120,-29612544000,31038406656,60650950656,41652480.32,1287621440,1.05E+14,9797398,993940416
KS,Wichita County,2021,5,60,105,45.16129032,4.476129032,50.36258065,0,0,0,1.118131898,0.536767787,7.52,128,4.7682,2.75,73,35,-1.607,74.6,60.7,57,-0.231,60.9,48.4,81,1.155,47.2,2490283,0.192151466,718.57,1861.087756,60,0.02,0.05,104,718.59,1861.14,65,0,19.06807709,19.06807709,0.555928691,0.90495836,1384419.768,0.237337559,1.395510292,928.8656006,1070.028198,141.1625977,1005.371693,29.64409525,2503660035,1005.09967,1045.866187,0,1923760,1923760,3814.831998,67569.99716,9500011272,2,54,-41995255808,54948847616,96944103424,61144.98452,1044109794,1.52E+11,0,353821280,-28590376960,30859679744,59450056704,3334902.976,538321965.2,8.30E+12,0,160287008,-26043992064,24319262720,50363254784,3296221.848,658590570.9,8.21E+12,0,189245254.4
KS,Anderson County,2021,6,177,0,100,0,0,0,0,0,5.159139614,2.362621372,7.09,97,1.7141,5.38,86.1,95,1.599,84.5,76.3,104,2.45,73.9,66.4,116,3.201,63.2,2015637,0.155527546,579.65,1501.286608,86,4.09,10.59,46,583.74,1511.88,87,0,30.40131378,30.40131378,1.508755304,1.732502149,3041103.015,1.035663962,2.978320456,261.5471497,371.3627319,109.8155823,317.9900363,19.15376008,640952482.8,318.3432922,343.0741699,0,1561759,1561759,1317.023775,29103.01242,2654641850,1,29,-49013264384,46923837440,95937101824,427492.8307,2250386852,8.62E+11,89187008,1414889600,-36193185792,31290390528,67483576320,11456982.01,1116851155,2.31E+13,39597232,757346713.6,-27465930752,32264298496,59730229248,11307252.48,1466987691,2.28E+13,-29550746,874837222.4
KS,Brown County,2021,6,1056,52,48.431,51.569,0,0,0,0,6.379704805,3.021468149,6.68,102,1.6592,5.02,86.6,109,3.313,83.3,75.2,108,3.018,72.2,63.8,104,2.739,61.1,2020390,0.15589429,570.87,1478.546513,92,1.23,3.19,68,572.1,1481.73,93,0,26.12686729,26.12686729,2.374597606,1.479294427,4793783.03,2.186198473,4.151251793,258.6174316,410.3346863,151.7172546,331.8489853,24.15036528,670464371.5,333.0987091,360.2250671,0,520108,520108,654.0615945,11100.58295,1321459505,1,25,-44857626624,33868875776,78726502400,-146042.1952,2511022218,-2.95E+11,114301760,2345756928,-28743964672,23583795200,52327759872,7609569.036,1385721897,1.54E+13,37219634,1311480448,-28555681792,28712232960,57267914752,7940116.617,1465553058,1.60E+13,-50689472,1247923328
KS,Cherokee County,2021,6,337,10,90.13233333,9.867666667,0,0,0,0,12.54801536,5.964357574,6.4,90,0.9881,5.41,86.6,81,0.811,85.8,76.2,80,0.972,75.2,65.8,87,1.135,64.7,2012939,0.155319367,587.57,1521.799314,85,3.46,8.96,49,591.03,1530.76,85,0,36.97162247,36.97162247,0.989509982,1.228721453,1988993.234,0.650033653,2.009603882,231.5686798,319.678894,88.11021423,264.8656606,12.2962994,533158418,265.0114441,280.1691345,0,19452374,19452374,6892.156149,321609.3334,13873489907,1,34,-43002814464,54501609472,97504423936,53118.10575,2341762059,1.07E+11,16631104,1295351398,-32606484480,29716084736,62322569216,40234433.23,1149497292,8.10E+13,11188300,630188108.8,-34150578176,31400828928,65551407104,41438203.43,1490456252,8.34E+13,-14960.51074,854542118.4
KS,Douglas County,2021,6,120,0,100,0,0,0,0,0,97.19273414,43.36579057,5.56,74,0.444,5.12,87.3,107,3.178,84.1,76.7,111,3.186,73.5,66.1,116,3.194,62.9,1654092,0.127630556,455.87,1180.69788,101,18.77,48.61,5,474.64,1229.31,100,0,27.18739128,27.18739128,2.355536788,2.3348268,3896274.557,1.70417732,5.269273615,235.2426147,364.9827881,129.7401733,295.5255079,29.20018539,488826378.5,298.8008728,332.4656342,0,99125680,99125680,73055.50814,2625244.328,1.21E+11,1,44,-42674384896,58717761536,1.01E+11,167119.5395,2919874538,2.76E+11,27290040,2290979072,-31357210624,28393478144,59750688768,22306609.65,1503761411,3.69E+13,4643997.25,1209757517,-34106808320,27739944960,61846753280,22441809.88,1863738352,3.71E+13,0,1492262131
KS,Franklin County,2021,6,480,0,100,0,0,0,0,0,17.40779641,7.520119883,5.68,76,0.4339,5.25,86.9,102,2.605,84.3,76.5,106,2.854,73.6,66.1,116,3.124,63,2002348,0.154502161,571.76,1480.851602,90,5.38,13.93,33,577.14,1494.79,90,0,26.59703064,26.59703064,1.722043929,1.691207505,3448131.217,1.253778458,3.60981946,255.3599548,363.0433655,107.6834106,302.0073457,20.00442444,604723804.6,300.6650696,328.9662506,0,5516110,5516110,6364.336735,155270.9506,12743616933,1,30,-49353322496,48595963904,97949286400,-535181.0792,2444825885,-1.07E+12,93537600,1757399424,-31076610048,30217955328,61294565376,9863968.606,1223761732,1.98E+13,36672580,924221036.8,-24362072064,27719174144,52081246208,10719006.8,1575743306,2.15E+13,-32465357,1051747757
KS,Harvey County,2021,6,337,0,100,0,0,0,0,0,24.15420648,10.43014438,4.41,69,-0.1269,4.54,89.8,105,3.325,86.5,78,111,3.415,74.6,66.1,117,3.406,62.7,1862951,0.143746219,539.75,1397.946083,95,0.97,2.51,74,540.72,1400.46,96,0,9.937179565,9.937179565,0.63767575,0.636659029,1187958.676,0.45016253,1.414022446,401.7544861,476.3782654,74.6237793,439.5870126,11.46990792,818929064.7,438.6655884,455.7108765,0,4260690,4260690,3298.758027,81633.1564,6145424566,1,38,-23145789440,43313881088,66459670528,57380.47331,1291693463,1.07E+11,-4666992,903339840,-12212860928,25831587840,38044448768,22128297.57,647204906.8,4.12E+13,0,484796928,-18147715072,16164296704,34312011776,22430225.7,802971916.9,4.18E+13,6744782.5,534757984
KS,Marion County,2021,6,901,4,96.43233333,3.567666667,0,0,0,0,4.759225148,2.299860332,3.19,37,-1.4769,4.67,88.8,103,3.405,85.4,77,108,3.179,73.8,65.3,112,3.069,62.2,3299669,0.25460409,944.29,2445.699873,20,9.44,24.45,18,953.73,2470.15,20,0,27.80059814,27.80059814,1.259845225,1.12642045,4157072.233,0.974625885,2.500761557,373.7252502,487.7574768,114.0322266,434.5817433,18.36774154,1433975906,434.3847351,459.7200989,0,2673806,2673806,1471.665862,42955.18266,4856010223,1,31,-48526434304,53851156480,1.02E+11,353791.6579,1792186376,1.17E+12,58574708,1292005376,-34232905728,28765851648,62998757376,7207412.576,935697429.2,2.38E+13,25419696,709003456,-29840193536,31597228032,61437421568,7002908.91,1106863747,2.31E+13,-20785866,715102720
KS,Sedgwick County,2021,6,67,0,100,0,0,0,0,0,200.6730155,86.25081783,4.97,81,0.4695,4.5,88.9,88,1.622,87.3,77.5,94,2.162,75.3,66,103,2.619,63.4,3459782,0.266958488,997.51,2583.53904,16,11.61,30.07,15,1009.12,2613.61,16,0,16.57667923,16.57667923,0.693362282,0.695272304,2398882.343,0.507374316,1.461465001,368.426239,472.2496643,103.8234253,414.7808086,18.43710567,1435051175,414.4387665,439.8831482,0,53243304,53243304,46364.35215,1451460.97,1.60E+11,1,41,-30039965696,48923643904,78963609600,-103050.7502,1522157895,-3.57E+11,-7158691.5,1129886720,-22543413248,28777865216,51321278464,30399204.35,740631639.2,1.05E+14,0,575887686.4,-25112326144,27296684032,52409010176,30972619.92,969093169.9,1.07E+14,10564899.5,710834873.6
NV,Clark County,2021,6,235,500,0,0,0,0,0,100,26.15520707,12.84808006,0.16,93,0.0325,0.13,99.6,128,6.769,92.8,86.4,128,7.576,78.8,73.2,128,8.393,64.8,27104326,2.091383179,7891.42,20438.68,6,169.38,438.69,2,8060.8,20877.38,6,0,78.0610733,78.0610733,8.300512938,9.287194533,224979808.6,3.902926445,22.8973217,144.0630493,3628.923828,3484.860779,1008.17185,487.2594773,27340387583,914.6258545,1681.684082,0,45200532,45200532,7203.62135,448938.5703,1.95E+11,2,114,-2.75E+11,3.10E+11,5.85E+11,171612185.9,5578047903,4.65E+15,35770.34375,4632771584,-2.75E+11,3.10E+11,5.85E+11,171612185.9,5578047903,4.65E+15,35770.34375,4632771584,-2.58E+11,2.52E+11,5.10E+11,171624912.5,5102753480,4.65E+15,8305664,4402522112
NV,Douglas County,2021,6,60,400,0,0,0,0,100,0,1.207732938,0.493969527,0.37,66,-0.2371,0.61,83.3,128,8.502,74.8,67.8,128,7.877,59.9,52.3,128,7.255,45,2571452,0.198414506,709.72,1838.17,15,27.92,72.31,8,737.64,1910.48,15,0,59.00530624,59.00530624,9.466907792,8.59922731,24343698.98,7.11068964,22.37648964,1412.287354,2918.160645,1505.873291,1846.367203,320.1345973,4753056932,1804.20752,2304.755811,0,1370230,1370230,722.7168756,15824.03262,1860471985,3,55,-68187906048,1.36E+11,2.04E+11,119632503.6,3765677914,3.08E+14,8317048.5,3504472218,-68187906048,1.36E+11,2.04E+11,119632503.6,3765677914,3.08E+14,8317048.5,3504472218,-1.36E+11,90704199680,2.27E+11,114632618.8,2941064328,2.95E+14,21990234,2572448051
NV,Washoe County,2021,6,120,395,0,0,0,5.42,94.58,0,0.38389965,0.18014554,0.28,39,-0.5776,0.86,86.1,128,10.383,75.7,70.4,128,9.241,61.2,54.6,128,8.022,46.6,23370728,1.803296914,6302.36,16323.04,7,239.85,621.21,1,6542.21,16944.25,7,0,65.19651031,65.19651031,6.677800322,7.344690511,156065055,4.091790199,17.8143425,1147.782104,3283.094727,2135.312622,1634.318503,298.5662689,38215831750,1681.285278,1965.221802,0,184352960,184352960,25787.88787,1883162.792,6.03E+11,5,297,-1.31E+11,1.21E+11,2.52E+11,73953657.66,3024007440,1.73E+15,0,2185601587,-1.31E+11,1.21E+11,2.52E+11,73953657.66,3024007440,1.73E+15,0,2185601587,-1.34E+11,1.04E+11,2.38E+11,74099058.8,2805460121,1.73E+15,0,2106741504
NV,White Pine County,2021,6,60,467,0,0,0,0.92,31.48,67.6,144.3732351,61.12707182,0.17,26,-0.7182,0.89,84.5,128,9.115,75.4,68.1,128,8.534,59.6,51.6,128,7.854,43.7,31238402,2.410370525,8875.64,22987.8,5,21.11,54.67,10,8896.75,23042.48,5,0,72.56755066,72.56755066,7.375458673,8.410261411,230397543,3.773134947,20.45509529,1528.351074,3979.973877,2451.622803,2081.81998,301.6404595,65043517415,2008.042847,2498.903638,0,10992454,10992454,2406.171247,90120.9015,75177413462,4,487,-2.17E+11,1.81E+11,3.98E+11,84381045.12,3442762945,2.64E+15,0,2647648768,-2.17E+11,1.81E+11,3.98E+11,84381045.12,3442762945,2.64E+15,0,2647648768,-1.97E+11,1.83E+11,3.79E+11,84282009.64,3178831247,2.63E+15,0,2463303680
VA,Grayson County,2021,6,125,97,3.318,96.682,0,0,0,0,13.27261236,7.745387486,3.58,47,-0.7053,4.29,76,54,-0.128,76.1,65.3,68,0.521,64.8,54.7,85,1.29,53.4,1503419,0.116004552,442.17,1145.22,38,3.78,9.79,57,445.95,1155.01,40,0,47.65882492,47.65882492,11.6684148,6.492409124,17542516.51,10.96197414,20.63160019,620.1297607,1737.891357,1117.761597,918.4563263,182.9532121,1383703134,851.9621582,1172.87002,0,685526,685526,719.1767571,14335.60167,1083477901,1,29,-78570078208,99609116672,1.78E+11,-1914090.993,8862980899,-2.88E+12,559248064,9677411533,-51785699328,48009932800,99795632128,211366916,5160936014,3.18E+14,528238656,5492209766,-60624744448,55926194176,1.17E+11,213323839.1,5224487280,3.21E+14,-6552664.5,6142782054
VA,Highland County,2021,6,360,67,33.20533333,66.79466667,0,0,0,0,2.080644712,1.667486793,5.75,101,1.5552,4.19,77.2,81,1.036,76.2,65.9,88,1.43,64.5,54.6,93,1.828,52.8,1435881,0.110793287,415.16,1075.26,42,0.7,1.81,102,415.86,1077.07,45,0,43.6321907,43.6321907,13.85704927,7.665252397,19897073.76,13.33355141,24.51120567,491.4595642,1382.333374,890.8738098,871.4030835,162.9821175,1253797413,864.3165894,1103.827148,0,376287,376287,528.8767412,8968.525072,760961606,2,29,-76343132160,52127772672,1.28E+11,3155006.023,7786131073,4.54E+12,173232416,8921311232,-39813517312,41535356928,81348874240,200024668.4,4786419950,2.88E+14,222921536,5206421248,-34114445312,36845989888,70960435200,196869662.5,4480830219,2.83E+14,58694938,4724493824
VA,Lynchburg City,2021,6,190,147,0,53.33333333,46.66666667,0,0,0,615.2733494,265.6271872,4.85,95,0.9677,3.88,82.8,55,0.046,82.8,72.7,89,1.331,71.4,62.5,109,2.525,60,169003,0.013040355,49.13,127.25,102,0.52,1.35,105,49.65,128.59,103,0,39.27316666,39.27316666,5.487294323,3.941857632,927369.2024,4.659832478,10.24049931,146.3778992,404.7203369,258.3424377,229.2407521,27.39018417,38742374.83,228.9885406,260.3093689,0,11484654,11484654,6564.181778,253022.1885,1109366413,1,27,-33773875200,43225702400,76999577600,10665351.64,5031897648,1.80E+12,544673600,5197878374,-27781365760,26867013632,54648379392,85797276.45,2567482444,1.45E+13,160775280,2635574477,-33802934272,29559674880,63362609152,75171402.27,3378787900,1.27E+13,-279664096,4011751322
VA,Madison County,2021,6,220,147,0,53.33333333,46.66666667,0,0,0,16.73384195,7.305311645,4.2,75,0.1023,4.1,82.5,96,1.444,81.1,71.4,105,1.96,69.4,60.2,109,2.389,57.8,1114424,0.085989506,320.68,830.56,62,1.19,3.08,93,321.87,833.64,67,0,45.59273529,45.59273529,8.726977158,7.29509781,9725552.793,6.033074856,20.51736279,85.1915741,1228.761719,1143.570145,302.94716,244.4357606,337611585.9,187.7950516,718.7748901,0,849864,849864,1051.60392,20489.29306,1171932647,1,34,-88910553088,92411191296,1.81E+11,-1177210.614,6898432953,-1.31E+12,213930176,7308062669,-48251326464,61991944192,1.10E+11,127331264.3,4317107740,1.42E+14,182298896,4482930586,-66912198656,52613914624,1.20E+11,128540038.7,3611741091,1.43E+14,-10098292.5,4073465446
VA,Pittsylvania County,2021,6,280,178,0,22.397,77.603,0,0,0,23.71864454,11.60788648,2.96,49,-0.8857,3.85,84,52,-0.111,84.1,72.6,61,0.148,72.5,61.3,69,0.528,60.8,3316586,0.255909414,968.94,2509.54,1,9.23,23.91,41,978.17,2533.45,2,0,43.23411942,43.23411942,4.539186347,3.12432854,15054601.89,3.925128341,8.258706093,103.4203186,619.2762451,515.8559265,214.4566501,42.49629412,711550008.6,213.1890259,266.8768921,0,7821888,7821888,4468.573458,145845.3022,14826369249,1,29,-1.42E+11,1.41E+11,2.84E+11,-546981.874,3763946755,-1.81E+12,363224480,3910585523,-58486587392,61608247296,1.20E+11,70649124.31,2124278943,2.34E+14,155931800,2241672192,-79798312960,83773718528,1.64E+11,71197444.55,2330300979,2.36E+14,-147234680,2627906022
KS,Clay County,2021,7,150,53,46.84225806,53.15774194,0,0,0,0,4.765017668,2.320376914,4.64,92,0.7954,3.84,89.7,42,-2.128,91.8,77.9,42,-1.265,79.2,66,51,-0.49,66.5,2299748,0.177449691,645.3,1671.319328,73,10.3,26.68,16,655.6,1698,73,0,22.99040222,22.99040222,1.734348384,1.31011629,3988564.228,1.594581604,3.238376212,347.3346558,460.8363037,113.5016479,392.2037097,18.28423455,901969697.1,392.3591461,415.9628998,0,8181462,8181462,8423.69708,229072.6677,19372380512,1,48,-46765318144,46724898816,93490216960,-245117.53,2136001317,-5.64E+11,47737792,1863988736,-29353594880,27177162752,56530757632,21614737.68,1153971266,4.97E+13,21816015,1047088832,-27016003584,28741048320,55757051904,22111197.95,1271169151,5.09E+13,-1039139.438,1094002099
KS,Kingman County,2021,7,297,47,53.58580645,46.41419355,0,0,0,0,3.243281773,1.634560553,3.49,73,0.209,3.28,90,21,-3.507,93.5,78.4,23,-2.302,80.7,66.7,33,-1.195,67.9,2966332,0.228883642,863.36,2236.092135,40,3.3,8.55,50,866.66,2244.64,40,0,14.73129177,14.73129177,1.162616005,0.960900757,3448705.06,0.884919226,2.428338265,402.7415771,556.7955322,154.0539551,481.3168018,33.80226337,1427745431,482.0742645,527.5993042,0,3100101,3100101,2756.137043,59401.75159,8175617508,1,40,-33450508288,38413459456,71863967744,-99640.90249,1799653630,-2.96E+11,-8859375,1730623488,-19503013888,23159056384,42662070272,18085500.22,1001617330,5.36E+13,2788777,942202688,-25424109568,22100652032,47524761600,18302484.71,1034801927,5.43E+13,15880158.5,910363500.8
KS,Neosho County,2021,7,1950,0,100,0,0,0,0,0,10.54414723,4.821346235,5.93,107,1.9499,3.98,87.4,17,-3.831,91.2,77.9,29,-1.903,79.8,68.4,61,0.037,68.4,1977815,0.152609182,571.47,1480.100505,91,6.32,16.37,29,577.79,1496.47,89,0,22.74897766,22.74897766,1.117135784,1.045178073,2209487.91,0.876516402,2.155455637,249.6000061,336.0804749,86.48046875,288.8214739,14.95006229,571235443.4,289.2287292,308.7716858,0,16691167,16691167,23524.40839,596413.2005,46526927788,1,32,-42303082496,50701529088,93004611584,-167656.478,1847246469,-3.32E+11,41409668,1205507840,-24713209856,26068826112,50782035968,16460871.22,886335040,3.26E+13,20376272,640995238.4,-28041924608,25677524992,53719449600,17123270.87,1198475711,3.39E+13,-8889801,735012339.2
KS,Woodson County,2021,7,2010,0,100,0,0,0,0,0,2.350621661,1.401508494,5.76,101,1.7785,3.98,87.2,20,-3.771,91,77.8,37,-1.542,79.3,68.4,79,0.686,67.7,1736967,0.134025231,497.82,1289.347881,98,7.43,19.24,26,505.25,1308.59,98,0,22.49629784,22.49629784,1.50150788,1.587920637,2608069.637,1.031065464,3.162544918,261.3706665,382.9445801,121.5739136,316.8024412,19.74456262,550275385.9,314.2706604,343.4096008,0,12170182,12170182,5641.822995,239988.4652,9799660363,1,30,-41637638144,51980169216,93617807360,-116597.0412,1937381260,-2.03E+11,88316896,1407311693,-26072424448,27175575552,53248000000,9672892.114,1018884918,1.68E+13,36718436,746741286.4,-26603177984,28778770432,55381948416,10007716.91,1211620626,1.74E+13,-33478106,862167040
NV,Clark County,2021,7,1306,492,0,0,0,0,7.966129032,92.03387097,26.15520707,12.84808006,0.96,98,0.2653,0.69,100.6,106,2.088,98.5,88.7,120,3.412,85.3,76.8,127,4.744,72.1,27104326,2.091383179,7891.42,20438.68,6,169.38,438.69,2,8060.8,20877.38,6,0,78.0610733,78.0610733,8.300512938,9.287194533,224979808.6,3.902926445,22.8973217,144.0630493,3628.923828,3484.860779,1008.17185,487.2594773,27340387583,914.6258545,1681.684082,0,45200532,45200532,7203.62135,448938.5703,1.95E+11,2,114,-2.75E+11,3.10E+11,5.85E+11,171612185.9,5578047903,4.65E+15,35770.34375,4632771584,-2.75E+11,3.10E+11,5.85E+11,171612185.9,5578047903,4.65E+15,35770.34375,4632771584,-2.58E+11,2.52E+11,5.10E+11,171624912.5,5102753480,4.65E+15,8305664,4402522112
NV,Douglas County,2021,7,28,400,0,0,0,0,100,0,1.207732938,0.493969527,0.56,96,0.1806,0.38,88.9,127,5.328,83.6,74,128,6.33,67.7,59.1,128,7.359,51.7,2571452,0.198414506,709.72,1838.17,15,27.92,72.31,8,737.64,1910.48,15,0,59.00530624,59.00530624,9.466907792,8.59922731,24343698.98,7.11068964,22.37648964,1412.287354,2918.160645,1505.873291,1846.367203,320.1345973,4753056932,1804.20752,2304.755811,0,1370230,1370230,722.7168756,15824.03262,1860471985,3,55,-68187906048,1.36E+11,2.04E+11,119632503.6,3765677914,3.08E+14,8317048.5,3504472218,-68187906048,1.36E+11,2.04E+11,119632503.6,3765677914,3.08E+14,8317048.5,3504472218,-1.36E+11,90704199680,2.27E+11,114632618.8,2941064328,2.95E+14,21990234,2572448051
NV,Elko County,2021,7,327,332,0,0,9.71516129,55.89741935,27.12354839,7.261612903,0.078854936,0.058199891,0.9,110,0.3432,0.56,89.7,126,5.214,84.5,73.1,128,5.632,67.5,56.5,128,6.058,50.4,61918439,4.77765733,17169.82,44469.63,2,33.11,85.75,5,17202.93,44555.38,2,0,75.91070557,75.91070557,6.897023938,7.448988878,427052956,4.00687933,18.14687157,1284.984619,3467.017334,2182.032715,1873.910831,251.8468333,1.16E+11,1830.782227,2186.543457,0,47246984,47246984,5728.410186,321780.9174,3.55E+11,3,236,-2.26E+11,2.10E+11,4.36E+11,87132106.31,3235794728,5.40E+15,2382763.25,2577134592,-2.26E+11,2.10E+11,4.36E+11,87132106.31,3235794728,5.40E+15,2382763.25,2577134592,-2.73E+11,2.72E+11,5.44E+11,87110095.42,3250580866,5.40E+15,0,2612755968
NV,Lincoln County,2021,7,457,492,0,0,0,0,7.729032258,92.27096774,11.62141284,4.735009966,1.31,98,0.4298,0.88,93.4,103,2.169,91.2,79.8,120,3.665,76.1,66.2,127,5.173,61,36444668,2.81208858,10633.19,27539.84,3,3.78,9.79,16,10636.97,27549.63,3,0,73.33853149,73.33853149,7.323492053,8.24710719,266902236.5,3.775761127,20.03233147,532.3547974,3239.769043,2707.414246,1602.149511,365.1361417,58400387605,1627.892578,2030.057617,0,25689270,25689270,5647.346264,272362.0572,2.06E+11,3,280,-1.59E+11,4.14E+11,5.73E+11,142339277.7,4461673540,5.19E+15,0,3543615488,-1.59E+11,4.14E+11,5.73E+11,142339277.7,4461673540,5.19E+15,0,3543615488,-3.01E+11,2.13E+11,5.14E+11,142102231.7,4098782514,5.18E+15,0,3508545792
NV,Lyon County,2021,7,35,396,0,0,0,4.343225806,95.65677419,0,0.467315744,0.262162614,0.48,93,0.1627,0.32,94.3,127,5.555,88.7,78.4,128,6.842,71.6,62.5,128,8.119,54.4,7072942,0.545751698,2001.19,5183.06,14,23.01,59.6,9,2024.2,5242.65,14,0,56.65872955,56.65872955,6.736845192,7.094081807,47649315.3,4.037158966,17.5675106,1223.57251,3222.963135,1999.390625,1589.390569,301.752735,11242670213,1489.668091,2047.238525,0,145486608,145486608,24709.6267,1481103.672,1.75E+11,3,115,-51995656192,77637672960,1.30E+11,125779794.5,2930747961,8.90E+14,0,2601947136,-51995656192,77637672960,1.30E+11,125779794.5,2930747961,8.90E+14,0,2601947136,-62691344384,59660091392,1.22E+11,128426993.4,2555792117,9.08E+14,19000312,2208900147
